SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
530655,GOODLUCK    ,B ,Q,121.00,126.40,115.10,125.20,125.70,118.50,1095,137955,16705686.00,
530677,SUPREME HO  ,XT,Q,32.25,32.45,32.25,32.25,32.25,32.90,16,19547,630690.00,
530689,LYKISLTD    ,ST,Q,42.10,45.00,42.10,42.50,42.10,44.30,21,12107,514562.00,
530695,PRIME PROP  ,X ,Q,44.00,48.95,44.00,45.85,45.00,45.00,73,6826,307230.00,
530697,ZENLABS     ,X ,Q,53.25,59.95,50.75,52.60,52.30,53.80,45,3208,169258.00,
530699,RAJRAYON    ,T ,Q,0.52,0.52,0.52,0.52,0.52,0.50,2,1100,572.00,
530703,INFO-DRIVE S,X ,Q,0.19,0.19,0.19,0.19,0.19,0.19,20,79750,15152.00,
530709,GOWRA LEASNG,XT,Q,25.15,25.15,25.15,25.15,25.15,24.00,1,200,5030.00,
530711,JAGAN LAMPS ,XT,Q,17.85,19.45,17.80,18.10,19.25,18.70,16,3670,67178.00,
530713,AJEL        ,Z ,Q,4.40,4.40,4.18,4.18,4.18,4.40,3,448,1890.00,
530715,ALPS INDS.  ,T ,Q,5.62,5.62,5.35,5.37,5.35,5.63,65,44920,245319.00,
530721,ANGIND      ,T ,Q,6.40,6.72,6.39,6.39,6.39,6.72,11,5055,33599.00,
530723,ASIT C FIN  ,XT,Q,77.90,77.90,77.90,77.90,77.90,82.00,2,202,15735.00,
530733,NOVAPUBLIC  ,XT,Q,28.70,28.70,28.70,28.70,28.70,27.45,1,10,287.00,
530735,SUPER BAKERS,X ,Q,11.70,11.70,11.70,11.70,11.70,11.70,4,3500,40950.00,
530741,OVOBEL FOODS,P ,Q,20.80,21.45,20.80,20.80,20.80,21.85,5,1400,29770.00,
530759,STERL.TOOLS ,B ,Q,410.00,410.00,396.00,400.15,400.15,404.40,448,4468,1792680.00,
530771,KLG CAPITAL ,X ,Q,17.10,17.13,17.10,17.13,17.13,16.32,3,175,2997.00,
530773,IVRCL LTD   ,T ,Q,5.70,6.08,5.70,5.84,5.84,5.99,289,327110,1891294.00,
530779,DYNAMIC PORT,XT,Q,3.11,3.11,2.83,2.83,2.83,2.97,2,73,207.00,
530789,CEEJAY FINAN,X ,Q,220.00,220.00,203.80,205.45,203.80,214.35,38,1326,279563.00,
530795,SUNCITY SYNT,XT,Q,7.02,7.02,7.02,7.02,7.02,7.38,2,999,7012.00,
530803,BHAGIL      ,B ,Q,274.15,285.05,274.15,283.05,284.00,281.65,44,1370,384108.00,
530809,BNR UDYOG   ,X ,Q,31.50,31.50,28.95,31.50,31.50,30.45,10,287,8840.00,
530813,KRBL LTD.   ,B ,Q,613.70,649.40,613.70,628.50,628.50,613.25,976,25232,16082131.00,
530815,REFNOL RESIN,X ,Q,41.60,43.85,40.15,43.45,43.85,44.10,31,3431,142527.00,
530821,SSPDL LTD   ,X ,Q,90.70,90.70,85.00,87.40,87.40,88.20,114,18112,1569773.00,
530825,DAIKAFFIL CH,X ,Q,74.15,77.20,71.80,72.20,72.20,73.70,172,25993,1913883.00,
530829,CIL SECURITS,X ,Q,36.75,37.35,33.40,36.25,36.25,35.10,27,872,31355.00,
530843,CUPID LTD   ,B ,Q,344.65,347.95,331.00,343.10,345.05,342.45,1003,28487,9650384.00,
530845,SUNSHIELD CH,X ,Q,343.00,349.90,320.00,333.95,333.95,346.50,111,9342,3077810.00,
530859,COSBOARD IND,X ,Q,44.00,44.00,42.90,43.05,43.50,43.40,37,3544,153816.00,
530867,SFLINTER    ,X ,Q,2.77,2.77,2.74,2.74,2.74,2.79,157,3624,9959.00,
530871,CHEMBOND CHM,X ,Q,265.50,275.00,263.00,268.40,268.25,268.65,124,6731,1800296.00,
530883,SUPER CROP. ,X ,Q,28.95,28.95,27.60,28.05,28.25,28.15,198,31992,900936.00,
530885,AURUM SOFT  ,XT,Q,2.78,2.78,2.78,2.78,2.78,2.78,4,4120,11453.00,
530889,ALKA INDIA  ,XT,Q,0.30,0.30,0.28,0.28,0.28,0.29,155,1262613,367292.00,
530897,N.G.IND.LTD.,X ,Q,83.05,86.95,82.50,84.85,84.85,82.15,11,1136,95259.00,
530899,ASIA PACK   ,XT,Q,25.85,25.85,24.85,24.85,24.85,24.65,2,20,507.00,
530919,REMSONS IND.,T ,Q,93.10,95.90,88.45,92.90,92.90,93.10,12,1759,157540.00,
530931,STANPACKS(I),X ,Q,8.25,8.25,8.25,8.25,8.25,8.11,1,100,825.00,
530943,SRI ADHIKARI,T ,Q,31.30,31.30,31.30,31.30,31.30,32.90,13,2662,83320.00,
530951,RAMINFO     ,X ,Q,42.45,42.45,35.35,38.60,40.80,40.00,24,2224,83204.00,
530953,SUNIL AGRO F,X ,Q,66.00,68.00,64.00,66.40,68.00,68.00,14,688,44581.00,
530959,DIANA TEA CO,X ,Q,26.00,26.50,25.70,25.95,25.85,26.15,69,13705,355856.00,
530961,VIKASECO    ,B ,Q,41.50,43.00,40.95,42.05,42.05,40.65,2541,1096404,46002353.00,
530965,INDIAN OIL  ,A ,Q,381.90,389.55,376.05,385.70,385.70,378.15,3760,1345643,508636053.00,
530971,NIMBUS IND. ,XT,Q,4.25,4.25,4.25,4.25,4.25,4.10,1,50,212.00,
530973,ALFA ICA (I),XT,Q,80.85,80.85,76.00,78.05,80.85,77.00,13,2071,161827.00,
530977,SKCIL       ,XT,Q,178.00,185.90,172.50,175.50,175.50,178.00,21,1358,240857.00,
530979,INDIA HOME  ,X ,Q,129.95,129.95,117.00,122.45,123.00,122.65,79,15931,1939352.00,
530985,JPT SECUR.  ,X ,Q,19.95,19.95,19.95,19.95,19.95,19.95,1,1,19.00,
530991,ROOPA INDUS ,X ,Q,15.15,15.15,13.71,14.52,15.00,14.43,4,37,530.00,
530997,UNIQUE ORGAN,X ,Q,12.00,12.30,12.00,12.30,12.30,11.89,4,1100,13327.00,
530999,BALAJI AMINE,B ,Q,691.35,703.35,678.40,694.05,699.40,691.35,533,10398,7203648.00,
531025,VISAGAR FIN ,XT,Q,1.08,1.08,1.03,1.08,1.08,1.03,9,1902,2050.00,
531027,LIBORD SEC  ,X ,Q,10.90,10.90,10.90,10.90,10.90,10.90,1,100,1090.00,
531041,COMPETENT AU,X ,Q,257.00,276.50,257.00,262.40,264.90,265.75,35,1104,291895.00,
531043,DHAN JEEVAN ,XT,Q,32.80,32.80,31.00,32.75,32.75,32.50,4,369,11922.00,
531067,CONTIL I LTD,XT,Q,8.40,8.40,8.40,8.40,8.40,8.00,1,100,840.00,
531069,VIJAY SOLVEX,XT,Q,555.35,555.35,555.35,555.35,555.35,544.50,4,35,19437.00,
531080,SHRI KRISH  ,X ,Q,15.25,15.25,15.10,15.10,15.10,15.85,3,570,8635.00,
531082,ALANKIT     ,B ,Q,70.00,70.00,66.85,68.75,68.75,70.20,403,51526,3510231.00,
531083,NIHAR INFO  ,X ,Q,14.01,14.50,14.01,14.50,14.50,14.50,5,233,3347.00,
531091,UNITED CRED.,X ,Q,14.95,16.40,14.95,14.95,14.95,15.70,5,218,3260.00,
531092,OM MET INFRA,B ,Q,66.85,67.55,65.25,66.20,66.20,65.70,644,86678,5740459.00,
531099,RUBRA MEDICA,XT,Q,4.99,4.99,4.75,4.75,4.75,4.99,5,671,3193.00,
531102,SURANA CORPO,T ,Q,0.85,0.85,0.85,0.85,0.85,0.81,1,2500,2125.00,
531109,ISHAN DYES  ,X ,Q,61.00,61.50,57.70,58.55,58.55,61.85,275,39694,2323638.00,
531120,PATEL ENGG. ,B ,Q,79.60,81.85,78.70,80.65,80.65,79.75,838,115745,9348106.00,
531129,INANI MARBLE,X ,Q,23.55,24.95,21.65,23.05,21.90,24.05,20,1080,24972.00,
531146,MEDICAMEN BI,X ,Q,707.05,729.80,706.05,716.55,716.55,714.55,141,7870,5624780.00,
531147,ALICON      ,B ,Q,660.00,660.00,640.00,649.90,651.95,643.00,108,1763,1145551.00,
531157,ORGANIC COAT,XT,Q,16.10,17.50,16.10,16.10,16.10,16.90,12,2801,45236.00,
531158,CATVISION   ,XT,Q,49.90,50.05,45.55,47.60,47.00,47.70,25,7104,353094.00,
531160,SAUMYACAP   ,Z ,Q,0.23,0.23,0.23,0.23,0.23,0.23,1,24,5.00,
531161,ABM KNOWLEDG,X ,Q,118.00,124.00,113.10,117.60,116.15,118.15,197,40192,4717878.00,
531162,EMAMI LTD.  ,A ,Q,1265.35,1268.00,1250.00,1263.65,1260.25,1260.50,618,4943,6216443.00,
531169,SKP SECURE. ,X ,Q,74.85,77.00,74.85,75.00,75.00,78.75,29,2586,194952.00,
531172,PRANAV.SPIN ,X ,Q,20.50,20.50,19.30,20.45,20.45,20.50,7,240,4866.00,
531173,SYSCHEM (I) ,X ,Q,12.90,14.79,12.90,13.03,13.74,13.70,33,6524,85473.00,
531175,BLS INFOTE  ,ST,Q,0.41,0.42,0.41,0.42,0.42,0.40,4,10251,4300.00,
531176,MEFCOM CAPIT,X ,Q,24.70,24.70,23.80,23.80,23.80,25.05,2,101,2493.00,
531179,ARMAN FIN   ,T ,Q,284.25,285.05,273.00,285.05,285.05,271.50,112,24851,7054743.00,
531190,TAVERNIER   ,X ,Q,8.97,8.97,8.97,8.97,8.97,8.55,1,4,35.00,
531196,GAGAN POLYCO,SS,Q,4.71,4.72,4.70,4.70,4.70,4.51,8,5200,24540.00,
531198,DHANADACOL  ,XT,Q,4.50,4.50,4.23,4.23,4.23,4.45,6,2065,9265.00,
531201,SHILCHAR TEC,X ,Q,415.00,445.00,415.00,444.00,444.00,437.25,8,316,134505.00,
531209,NUCLE.SOFT E,B ,Q,471.00,472.00,445.60,458.50,456.00,468.45,618,11770,5390053.00,
531212,NALIN LEASE ,X ,Q,29.45,29.45,29.45,29.45,29.45,29.45,2,10,294.00,
531213,MANAP FIN   ,A ,Q,117.00,120.75,113.30,119.75,119.75,115.65,4880,1319039,156732439.00,
531215,RTS POWER CO,X ,Q,48.00,50.00,48.00,49.95,49.95,49.00,7,2335,116380.00,
531216,COMFORT INTE,XT,Q,1.78,1.78,1.78,1.78,1.78,1.81,63,25749,45833.00,
531223,ANJANI SYNT.,X ,Q,34.00,35.00,33.30,34.00,34.00,34.95,25,4913,167052.00,
531227,DECO-MICA   ,P ,Q,27.00,27.00,27.00,27.00,27.00,26.30,2,900,24300.00,
531233,RASI ELECTRO,XT,Q,7.70,7.70,7.09,7.09,7.09,7.46,45,15461,110410.00,
531234,VICTORY PAPR,XT,Q,55.00,55.10,49.90,55.10,55.10,52.50,71,12166,662601.00,
531241,LINC PEN &PL,B ,Q,429.90,452.70,429.90,442.50,442.50,431.40,78,1588,705822.00,
531246,PRIMA IND.  ,XT,Q,17.10,17.10,17.10,17.10,17.10,17.10,2,737,12602.00,
531253,INDIA GELAT.,X ,Q,124.50,130.00,120.60,128.25,130.00,124.20,34,1495,188494.00,
531255,PARAGON FIN.,X ,Q,30.45,30.45,27.55,30.00,30.00,29.00,10,1395,39345.00,
531257,PRATIKSHA CH,XT,Q,7.45,7.49,7.45,7.49,7.49,7.14,11,4069,30468.00,
531266,VST TILLERS ,B ,Q,2528.80,2549.90,2477.05,2523.50,2522.20,2577.85,209,1015,2558997.00,
531273,RADHE DEVLOP,X ,Q,19.80,19.80,19.05,19.60,19.60,19.45,28,3523,67607.00,
531278,ELIXIR      ,X ,Q,45.85,45.85,42.30,42.50,42.50,43.35,26,1494,66145.00,
531279,TRISHAKTI EL,XT,Q,15.00,15.00,15.00,15.00,15.00,15.00,1,10,150.00,
531280,PANKAJ POLY.,X ,Q,19.30,19.30,19.30,19.30,19.30,20.30,5,1726,33311.00,
531281,P.G.IND.LTD.,X ,Q,24.05,25.00,24.05,25.00,25.00,24.00,3,19,457.00,
531287,NAT PLASTIC ,X ,Q,45.70,45.70,41.25,42.30,42.30,42.70,15,608,25793.00,
531289,NATFIT      ,X ,Q,226.00,235.00,225.00,225.25,225.00,226.50,59,2651,607981.00,
531300,AMIT INTNL. ,XT,Q,3.66,3.66,3.32,3.32,3.32,3.49,5,750,2508.00,
531306,DHP INDIA LT,X ,Q,598.90,598.90,545.00,573.55,575.00,579.70,142,3650,2094024.00,
531307,SRK INDUS   ,X ,Q,2.70,2.70,2.70,2.70,2.70,2.75,8,7302,19715.00,
531310,AVAILABLE FI,X ,Q,7.65,7.65,7.05,7.60,7.60,7.31,8,1350,9831.00,
531323,SANTARAM SPN,X ,Q,4.78,4.78,4.78,4.78,4.78,4.78,4,1200,5736.00,
531328,KRETTOSYS   ,X ,Q,33.55,33.55,33.55,33.55,33.55,34.20,2,2,67.00,
531335,ZYDUS WELL  ,B ,Q,1100.80,1106.05,1089.00,1103.30,1103.30,1116.60,111,1139,1251203.00,
531336,AUROMA COKE ,XT,Q,7.70,7.70,7.70,7.70,7.70,7.80,1,5,38.00,
531337,IRISMEDIA   ,ST,Q,22.05,22.90,22.05,22.70,22.70,22.50,37,124398,2821599.00,
531338,MILE GLOBAL ,XT,Q,10.74,10.74,10.74,10.74,10.74,10.23,3,391,4199.00,
531339,JAIHIND PROJ,B ,Q,5.70,5.99,5.70,5.99,5.99,6.00,2,202,1151.00,
531340,BERVIN INV. ,XT,Q,18.85,18.85,18.85,18.85,18.85,19.80,1,2,37.00,
531341,GUJ.INVESTA ,X ,Q,3.60,3.60,3.60,3.60,3.60,3.60,1,50,180.00,
531343,INDINFRA    ,X ,Q,13.20,13.20,13.20,13.20,13.20,13.20,1,56,739.00,
531344,CONTAIN.CORP,A ,Q,1445.00,1476.55,1445.00,1472.35,1472.35,1436.40,1346,29149,42801422.00,
531346,EASTERN TRED,X ,Q,97.00,98.50,96.35,98.00,98.00,96.80,9,1150,111384.00,
531349,PANACEA BIOT,B ,Q,273.00,273.80,265.05,270.20,270.60,264.70,1684,52920,14259471.00,
531352,PEETI SECURT,XT,Q,9.78,9.78,9.78,9.78,9.78,10.29,1,20,195.00,
531358,CHOICE INT. ,XT,Q,180.00,180.00,176.50,177.35,178.30,176.85,105,3887,691593.00,
531359,SHRIRAM ASSE,XT,Q,80.95,81.60,74.50,81.60,81.60,77.75,21,4645,365097.00,
531364,AQUAPIV     ,X ,Q,28.20,28.70,27.60,28.70,28.70,28.15,47,10608,299824.00,
531367,DOLLEX IND. ,X ,Q,3.80,4.15,3.80,4.08,3.80,4.00,13,8604,33305.00,
531370,SPARC SYSTEM,XT,Q,3.18,3.48,3.18,3.48,3.48,3.32,2,301,1047.00,
531373,BYKE HOSP   ,B ,Q,178.00,178.00,172.00,174.10,174.10,176.85,629,27865,4871060.00,
531380,CENTENIAL SU,XT,Q,70.30,72.00,70.30,72.00,72.00,74.00,2,11,790.00,
531390,UPSURGE INV.,XT,Q,80.00,81.90,78.30,81.90,81.90,78.00,77,15529,1254000.00,
531397,POLYCON INT.,X ,Q,16.70,16.70,16.70,16.70,16.70,17.55,1,1000,16700.00,
531398,SOURCENTRL  ,XT,Q,110.65,110.65,110.65,110.65,110.65,108.50,6,208,23015.00,
531400,ALMONDZ GLO ,T ,Q,29.30,30.00,27.70,28.00,29.85,29.15,85,22411,628901.00,
531402,LWS KNITWEAR,XT,Q,13.40,14.60,13.40,14.60,14.60,14.05,9,970,13965.00,
531404,ZICOM ELECTR,B ,Q,25.75,27.40,25.30,25.65,25.45,25.60,286,32197,832327.00,
531410,GUJ.FOILS   ,X ,Q,14.90,14.90,13.10,14.05,14.05,15.00,16,2152,29477.00,
531417,MEGA CORPN. ,X ,Q,0.93,0.93,0.93,0.93,0.93,0.89,2,605,562.00,
531426,TAMIL.NEWSPR,B ,Q,442.00,447.85,434.10,442.00,442.00,442.55,1050,44576,19705061.00,
531429,ADVENT COMP.,XT,Q,2.54,2.60,2.54,2.54,2.54,2.67,6,1350,3489.00,
531431,SHAKTI PUMPS,B ,Q,487.60,498.00,483.75,489.45,485.30,492.60,400,8475,4156038.00,
531436,SAFFRON IND ,XT,Q,5.90,5.90,5.90,5.90,5.90,5.62,1,56,330.00,
531437,PWASML      ,XT,Q,45.50,48.50,45.50,46.20,46.20,46.20,39,18238,880375.00,
531439,GOLDSTONE EN,T ,Q,17.85,17.85,17.10,17.10,17.10,17.95,47,12901,224114.00,
531448,SAFAL SECURI,XT,Q,1.02,1.02,0.95,1.02,1.02,0.98,21,13427,12939.00,
531449,GRM OVERSEAS,X ,Q,281.25,281.25,262.00,278.00,278.00,274.00,6,120,32625.00,
531453,MOHIT INDUS.,B ,Q,41.35,41.60,40.00,41.20,41.30,41.50,609,97549,3985217.00,
531454,POLYLINK POL,XT,Q,28.65,28.65,25.95,27.60,27.60,27.30,183,67307,1806494.00,
531456,MINAXI TEXT.,ST,Q,1.57,1.57,1.56,1.56,1.56,1.55,11,22699,35440.00,
531460,CONTI.CONTRL,XT,Q,6.18,6.18,6.18,6.18,6.18,6.50,1,100,618.00,
531463,GBLINFRA    ,X ,Q,113.60,113.60,111.40,112.95,112.95,111.40,1154,399156,44845076.00,
531465,NOUVEAU     ,X ,Q,14.37,14.37,14.37,14.37,14.37,14.66,1,5,71.00,
531467,ARNAVCORP   ,XT,Q,0.34,0.36,0.34,0.35,0.34,0.35,247,874595,297639.00,
531471,DUKE OFFSHOR,X ,Q,103.25,104.70,97.30,103.65,104.00,105.40,159,10260,1045468.00,
531489,CG-VAK SOFTW,SS,Q,31.00,31.00,31.00,31.00,31.00,30.75,1,386,11966.00,
531494,NAVKAR BUILD,X ,Q,19.80,19.80,19.80,19.80,19.80,18.90,3,470,9306.00,
531496,OMKAR OVERSE,XT,Q,1.61,1.61,1.55,1.55,1.55,1.61,5,1394,2172.00,
531497,MADHUCON PRJ,B ,Q,33.45,33.90,32.80,33.50,33.50,33.75,186,29309,978016.00,
531499,SYBLY INDS. ,X ,Q,6.00,6.24,5.50,5.68,5.85,5.79,230,197301,1150843.00,
531500,RAJESH EXPO.,A ,Q,830.00,835.75,819.50,823.35,820.00,835.00,924,58310,48278417.00,
531502,ESAAR (I)LTD,X ,Q,3.12,3.12,3.12,3.12,3.12,3.18,26,85926,268089.00,
531508,EVEREADY (I),B ,Q,445.00,447.85,443.10,444.25,444.00,449.00,118,4781,2126560.00,
531512,ORIENT TRADE,XT,Q,4.48,4.78,4.48,4.48,4.48,4.71,26,11573,52216.00,
531518,VIKAS GRAN  ,XT,Q,6.87,6.87,6.23,6.23,6.23,6.55,8,1702,10678.00,
531519,ANKUSH FINST,XT,Q,7.65,7.68,7.65,7.68,7.68,7.70,2,400,3063.00,
531524,I.C.S.A. IND,T ,Q,5.52,5.52,5.52,5.52,5.52,5.81,16,15690,86608.00,
531525,ACE SOFTWARE,X ,Q,25.10,25.10,25.05,25.05,25.05,26.00,3,500,12532.00,
531531,HATSUN AGRO ,B ,Q,824.00,844.80,824.00,834.50,837.55,826.20,861,3502,2924840.00,
531539,RISHABH DIGH,X ,Q,60.00,61.95,55.75,60.00,61.00,61.80,194,33977,2019185.00,
531540,MARUTI INFRA,X ,Q,29.70,30.50,27.35,30.25,30.50,28.00,58,8300,242996.00,
531541,AVONLIFE    ,Z ,Q,18.00,19.48,17.67,18.06,17.80,18.59,38,7958,144634.00,
531543,JINDAL WORLD,B ,Q,623.85,635.35,603.05,622.70,622.70,615.30,369,26475,16333209.00,
531548,SOMANY CRAM ,B ,Q,871.00,885.00,849.10,858.05,856.80,877.40,225,24546,21379776.00,
531550,JHAVERI CRED,XT,Q,4.30,4.30,4.30,4.30,4.30,4.10,1,500,2150.00,
531552,RAGHUNATH TO,XT,Q,6.73,6.73,6.73,6.73,6.73,6.73,5,405,2725.00,
531556,CORAL (I)FIN,B ,Q,40.10,42.40,40.10,41.65,41.65,40.50,522,45885,1902735.00,
531560,AROMA ENT   ,Z ,Q,46.00,47.10,46.00,47.10,47.10,47.10,3,650,30505.00,
531568,ASHUTOSH PAP,X ,Q,2.94,2.95,2.94,2.94,2.94,3.00,3,4000,11780.00,
531574,VAS INFRA   ,X ,Q,12.98,12.98,11.90,11.91,11.91,12.96,10,2017,25087.00,
531582,BERYL SECUR.,X ,Q,3.53,3.53,3.53,3.53,3.53,3.37,1,10,35.00,
531583,RAP MEDIA   ,X ,Q,8.64,9.07,8.64,9.07,9.07,8.64,8,2560,23184.00,
531590,BILPOWER LTD,T ,Q,2.07,2.07,2.04,2.04,2.04,1.99,11,11210,22986.00,
531591,BAMPSL SECUR,X ,Q,2.69,2.69,2.47,2.47,2.47,2.58,13,6376,15875.00,
531595,CGCL        ,B ,Q,116.65,118.30,115.00,116.20,116.00,117.25,148,13713,1594596.00,
531599,FDC LIMITED ,B ,Q,239.10,239.10,235.90,237.95,237.00,237.65,156,6937,1649991.00,
531608,GORANI INDUS,XT,Q,23.10,23.10,23.10,23.10,23.10,23.10,9,6001,138623.00,
531609,KG PETROCHEM,XT,Q,113.10,113.60,113.10,113.60,113.60,118.05,2,150,17015.00,
531612,KGN IND LTD ,ST,Q,1.91,1.91,1.91,1.91,1.91,1.91,1,5,9.00,
531616,STARCOM     ,XT,Q,222.45,222.45,202.40,202.40,202.40,211.90,3,52,11527.00,
531624,COUNTRY COND,T ,Q,4.89,4.90,4.50,4.82,4.75,4.67,142,163314,780197.00,
531633,LINCOLN PHAR,B ,Q,231.75,242.00,227.85,237.15,240.50,231.70,393,18660,4361902.00,
531638,SURAJ LTD   ,XT,Q,67.65,67.65,61.25,61.25,61.25,64.45,18,6479,409045.00,
531642,MARICOLTD   ,A ,Q,309.00,315.95,309.00,313.90,315.00,310.75,205,14213,4434890.00,
531644,TOKYO FINANC,X ,Q,7.24,8.00,7.24,8.00,8.00,7.62,10,2000,15772.00,
531648,MAHAVIRIND  ,XT,Q,1.97,1.97,1.97,1.97,1.97,2.01,2,2100,4137.00,
531650,VAX HSG.FIN.,XT,Q,5.06,5.06,5.06,5.06,5.06,4.97,1,10,50.00,
531661,HITTCO TOOLS,XT,Q,4.66,4.66,4.22,4.25,4.25,4.44,15,3929,17450.00,
531663,YUVRAAJHPL  ,XT,Q,0.52,0.52,0.52,0.52,0.52,0.50,1,100,52.00,
531668,VISION CORPO,X ,Q,1.10,1.10,1.10,1.10,1.10,1.10,4,5027,5529.00,
531680,MAYUR LEATHR,XT,Q,20.55,21.55,19.70,19.85,21.55,20.65,9,1091,21704.00,
531682,CAT TECHN.  ,ST,Q,1.34,1.34,1.34,1.34,1.34,1.36,4,2000,2680.00,
531686,ADVIK LABORS,XT,Q,6.25,6.27,5.69,6.17,5.98,5.98,41,20406,125631.00,
531687,KARUTURI GLO,T ,Q,2.78,2.78,2.78,2.78,2.78,2.92,171,410401,1140914.00,
531688,PRITHVIEXCH ,X ,Q,79.00,84.10,79.00,79.45,79.45,82.05,21,1050,84525.00,
531694,RAINBOW FOUN,X ,Q,17.25,19.00,17.25,19.00,19.00,18.15,2,911,15716.00,
531712,TRILOGIC    ,XT,Q,0.88,0.92,0.88,0.92,0.92,0.88,3,2554,2347.00,
531716,TRICOMFRU   ,XT,Q,5.10,5.10,5.10,5.10,5.10,5.10,1,770,3927.00,
531717,VIDHIING    ,B ,Q,98.00,100.70,96.50,96.65,97.00,97.80,348,33154,3248199.00,
531719,BHAGIRA.CHEM,X ,Q,324.00,342.00,323.00,328.75,329.80,321.00,35,2548,842055.00,
531723,STAMPEDE CAP,T ,Q,16.14,16.80,16.14,16.14,16.14,16.98,285,534117,8632067.00,
531726,PANCHSHEEL O,X ,Q,96.70,102.00,95.50,96.95,95.50,101.25,12,700,68386.00,
531727,MENON PISTON,XT,Q,30.15,32.00,29.90,31.85,32.00,31.45,179,33453,1038545.00,
531737,GREENCREST  ,X ,Q,35.05,35.05,35.05,35.05,35.05,35.75,2,2,70.00,
531739,GENNEX LAB  ,X ,Q,5.15,5.25,4.70,4.94,4.95,5.06,389,488361,2422446.00,
531744,GINI SILK MI,X ,Q,282.50,282.50,270.00,270.65,270.65,283.50,4,31,8386.00,
531746,PRAJAY ENGS.,B ,Q,16.20,17.30,16.20,17.10,17.10,16.73,105,29142,488593.00,
531758,G.K.CONSULT.,XT,Q,5.98,5.98,5.95,5.98,5.98,5.70,13,1921,11479.00,
531761,APOLLOPIPES ,XT,Q,640.00,645.00,621.00,640.45,644.00,642.70,369,51269,32668820.00,
531762,UNJHA FORMUL,X ,Q,14.85,14.85,13.50,13.73,13.66,14.16,30,10504,148841.00,
531768,POLY MEDICUR,B ,Q,265.20,269.90,260.55,263.45,263.45,263.45,98,2729,717380.00,
531769,PFL INFOTECH,XT,Q,11.14,11.14,11.14,11.14,11.14,11.72,10,2211,24630.00,
531780,KACL        ,X ,Q,2.38,2.38,2.38,2.38,2.38,2.50,10,1200,2856.00,
531781,SURYADEEP SA,Z ,Q,1.27,1.27,1.27,1.27,1.27,1.33,3,2000,2540.00,
531795,ATUL AUTO   ,B ,Q,457.80,461.80,440.00,442.00,442.00,457.80,606,10054,4504724.00,
531802,PRERNA INFR ,X ,Q,20.20,22.15,20.20,21.15,20.85,21.25,36,7345,160232.00,
531810,METAL COATIN,XT,Q,40.80,40.80,40.80,40.80,40.80,39.00,1,11,448.00,
531813,GANGAPAPERS ,XT,Q,61.65,61.65,61.30,61.30,61.30,61.65,3,200,12263.00,
531814,TIRUPATI SAR,X ,Q,18.00,19.35,18.00,19.00,19.00,18.55,91,48840,928340.00,
531816,PANORAM UNI ,B ,Q,11.65,12.71,11.60,12.11,12.11,11.93,151,30101,363345.00,
531822,RODIUM      ,X ,Q,147.00,150.10,147.00,150.00,150.00,147.00,18,4170,619900.00,
531830,TODAYS      ,T ,Q,1.90,1.96,1.90,1.96,1.96,1.96,3,564,1077.00,
531832,NAGAR.AGRITE,X ,Q,8.31,8.31,8.31,8.31,8.31,7.98,1,10,83.00,
531834,NATURA HUE C,X ,Q,4.37,4.37,4.37,4.37,4.37,4.37,1,500,2185.00,
531841,INDUSFINL   ,X ,Q,12.58,12.58,12.58,12.58,12.58,13.24,1,100,1258.00,
531842,LAHOTI OVER.,X ,Q,26.00,27.45,25.10,25.70,25.70,26.15,102,25680,666626.00,
531845,ZENITH BIRLA,B ,Q,0.53,0.53,0.53,0.53,0.53,0.51,6,4507,2388.00,
531847,ASIAN STAR  ,B ,Q,1386.90,1429.95,1386.90,1429.95,1429.95,1459.85,2,6,8364.00,
531859,ORIENTAL VEN,X ,Q,485.00,485.00,442.00,459.00,479.00,480.05,31,662,302246.00,
531861,JOINDRE CAPI,X ,Q,39.25,39.25,38.50,38.90,39.00,39.25,61,8453,328370.00,
531862,BHARATAGRI  ,X ,Q,160.00,160.00,149.00,149.90,151.00,151.10,48,2593,389922.00,
531867,UNITECH INTE,SS,Q,9.15,9.15,8.67,8.92,8.80,8.91,29,5303,47111.00,
531869,SACHETA MET.,ST,Q,59.00,62.75,56.90,57.90,57.20,59.85,30,2983,172959.00,
531879,PIONEER DIS.,B ,Q,202.00,206.20,196.10,203.10,202.35,202.70,68,4376,885283.00,
531881,GMETCOAL    ,XT,Q,22.60,22.60,22.50,22.60,22.60,21.55,15,2617,58977.00,
531882,KWALITYLTD  ,A ,Q,103.50,103.95,99.65,100.80,100.80,102.50,1339,328703,33289980.00,
531888,REXNORD ELE.,X ,Q,72.00,74.00,71.00,72.90,72.90,72.05,86,8227,599176.00,
531892,KHANDWALA SE,T ,Q,26.50,26.50,25.75,25.75,25.75,26.00,12,2231,58010.00,
531893,SAWACA BUSI ,XT,Q,2.85,3.15,2.85,3.14,3.15,3.00,31,23388,72358.00,
531900,CCL INTER   ,X ,Q,14.80,14.81,14.80,14.81,14.81,15.07,6,726,10749.00,
531917,TWINSTAR SOF,XT,Q,2.75,2.75,2.65,2.65,2.65,2.78,10,7810,20906.00,
